player_name,challenge_wins,challenge_appearances,sit_outs,votes_for_bootee,votes_against_player,total_votes,tribal_council_appearances,total_days,exile_days,reward_chl_win,reward_chl_teammates,reward_chl_win_perc,immun_chl_win,immun_chl_teammates,immun_chl_win_perc,season,episode
Mitchell,0.1428571429,0.2857142857,,1.0,1.0,7.0,1.0,3.0,,1.0,7.0,0.1428571429,0.0,7.0,0.0,2,3
Maralyn,0.1428571429,0.2857142857,,0.0,5.0,7.0,1.0,3.0,,1.0,7.0,0.1428571429,0.0,7.0,0.0,2,3
Tina,0.125,0.25,,1.0,,8.0,1.0,3.0,,1.0,8.0,0.125,0.0,8.0,0.0,2,2
Colby,0.125,0.25,,1.0,,8.0,1.0,3.0,,1.0,8.0,0.125,0.0,8.0,0.0,2,2
Keith,0.125,0.25,,1.0,,8.0,1.0,3.0,,1.0,8.0,0.125,0.0,8.0,0.0,2,2
Elisabeth,0.1428571429,0.2857142857,,,,,,3.0,,0.0,7.0,0.0,1.0,7.0,0.1428571429,2,2
Rodger,0.1428571429,0.2857142857,,,,,,3.0,,0.0,7.0,0.0,1.0,7.0,0.1428571429,2,2
Amber,0.125,0.25,,1.0,,8.0,1.0,3.0,,1.0,8.0,0.125,0.0,8.0,0.0,2,2
Nick,0.1428571429,0.2857142857,,,,,,3.0,,0.0,7.0,0.0,1.0,7.0,0.1428571429,2,2
Jerri,0.125,0.25,,1.0,1.0,8.0,1.0,3.0,,1.0,8.0,0.125,0.0,8.0,0.0,2,2
Alicia,0.1428571429,0.2857142857,,,,,,3.0,,0.0,7.0,0.0,1.0,7.0,0.1428571429,2,2
Varner,0.1428571429,0.2857142857,,,,,,3.0,,0.0,7.0,0.0,1.0,7.0,0.1428571429,2,2
Skupin,0.1428571429,0.2857142857,,,,,,3.0,,0.0,7.0,0.0,1.0,7.0,0.1428571429,2,2
Kimmi,0.1428571429,0.2857142857,,,,,,3.0,,0.0,7.0,0.0,1.0,7.0,0.1428571429,2,2
Mitchell,0.125,0.25,,1.0,,8.0,1.0,3.0,,1.0,8.0,0.125,0.0,8.0,0.0,2,2
Maralyn,0.125,0.25,,1.0,,8.0,1.0,3.0,,1.0,8.0,0.125,0.0,8.0,0.0,2,2
Kel,0.125,0.25,,0.0,7.0,8.0,1.0,3.0,,1.0,8.0,0.125,0.0,8.0,0.0,2,2
Tina,0.125,0.125,,,,,,3.0,,1.0,8.0,0.125,,,,2,1
Colby,0.125,0.125,,,,,,3.0,,1.0,8.0,0.125,,,,2,1
Keith,0.125,0.125,,,,,,3.0,,1.0,8.0,0.125,,,,2,1
Elisabeth,0.0,0.125,,1.0,,8.0,1.0,3.0,,0.0,8.0,0.0,,,,2,1
Rodger,0.0,0.125,,1.0,,8.0,1.0,3.0,,0.0,8.0,0.0,,,,2,1
Amber,0.125,0.125,,,,,,3.0,,1.0,8.0,0.125,,,,2,1
Nick,0.0,0.125,,1.0,,8.0,1.0,3.0,,0.0,8.0,0.0,,,,2,1
Jerri,0.125,0.125,,,,,,3.0,,1.0,8.0,0.125,,,,2,1
Alicia,0.0,0.125,,1.0,,8.0,1.0,3.0,,0.0,8.0,0.0,,,,2,1
Varner,0.0,0.125,,1.0,1.0,8.0,1.0,3.0,,0.0,8.0,0.0,,,,2,1
Skupin,0.0,0.125,,1.0,,8.0,1.0,3.0,,0.0,8.0,0.0,,,,2,1
Kimmi,0.0,0.125,,1.0,,8.0,1.0,3.0,,0.0,8.0,0.0,,,,2,1
Mitchell,0.125,0.125,,,,,,3.0,,1.0,8.0,0.125,,,,2,1
Maralyn,0.125,0.125,,,,,,3.0,,1.0,8.0,0.125,,,,2,1
Kel,0.125,0.125,,,,,,3.0,,1.0,8.0,0.125,,,,2,1
Debb,0.0,0.125,,0.0,7.0,8.0,1.0,3.0,,0.0,8.0,0.0,,,,2,1
Ethan,0.0,1.0,,1.0,,3.0,1.0,2.0,,0.0,1.0,0.0,,,,3,13
Kim J,1.0,1.0,,1.0,,3.0,1.0,2.0,,1.0,1.0,1.0,,,,3,13
Lex,,1.0,,,1.0,3.0,1.0,1.0,,,1.0,0.0,,,,3,13
Ethan,,1.0,,1.0,,4.0,1.0,1.0,,,1.0,0.0,,,,3,13
Kim J,1.0,1.0,,1.0,,4.0,1.0,1.0,,1.0,1.0,1.0,,,,3,13
Lex,,1.0,,1.0,1.0,4.0,1.0,1.0,,,1.0,0.0,,,,3,13
Big Tom,,1.0,,0.0,3.0,4.0,1.0,1.0,,,1.0,0.0,,,,3,13
Ethan,0.0,2.0,,1.0,,5.0,1.0,3.0,,,1.0,0.0,,1.0,0.0,3,12
Kim J,0.0,2.0,,1.0,,5.0,1.0,3.0,,,1.0,0.0,,1.0,0.0,3,12
Lex,2.0,2.0,,1.0,,5.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,3,12
Big Tom,0.0,2.0,,1.0,1.0,5.0,1.0,3.0,,,1.0,0.0,,1.0,0.0,3,12
Teresa,0.0,2.0,,0.0,4.0,5.0,1.0,3.0,,,1.0,0.0,,1.0,0.0,3,12
Ethan,0.0,2.0,,1.0,,6.0,1.0,3.0,,,1.0,0.0,,1.0,0.0,3,11
Kim J,0.0,2.0,,1.0,,6.0,1.0,3.0,,,1.0,0.0,,1.0,0.0,3,11
Lex,1.0,2.0,,1.0,2.0,6.0,1.0,3.0,,1.0,1.0,1.0,,1.0,0.0,3,11
Big Tom,1.0,2.0,,1.0,,6.0,1.0,3.0,,,1.0,0.0,1.0,1.0,1.0,3,11
Teresa,0.0,2.0,,0.0,,6.0,1.0,3.0,,,1.0,0.0,,1.0,0.0,3,11
Kim P,0.0,2.0,,0.0,4.0,6.0,1.0,3.0,,,1.0,0.0,,1.0,0.0,3,11
Ethan,0.0,1.0,,1.0,,7.0,1.0,3.0,,,,,,1.0,0.0,3,10
Kim J,0.0,1.0,,1.0,1.0,7.0,1.0,3.0,,,,,,1.0,0.0,3,10
Lex,1.0,1.0,,1.0,,7.0,1.0,3.0,,,,,1.0,1.0,1.0,3,10
Big Tom,0.0,1.0,,1.0,,7.0,1.0,3.0,,,,,,1.0,0.0,3,10
Teresa,0.0,1.0,,1.0,,7.0,1.0,3.0,,,,,,1.0,0.0,3,10
Kim P,0.0,1.0,,1.0,,7.0,1.0,3.0,,,,,,1.0,0.0,3,10
Frank,0.0,1.0,,0.0,6.0,7.0,1.0,3.0,,,,,,1.0,0.0,3,10
Ethan,0.0,1.5,,1.0,,8.0,1.0,3.0,,,2.0,0.0,,1.0,0.0,3,9
Kim J,0.0,1.5,,1.0,,8.0,1.0,3.0,,,2.0,0.0,,1.0,0.0,3,9
Lex,1.0,1.5,,0.0,,8.0,1.0,3.0,,,2.0,0.0,1.0,1.0,1.0,3,9
Big Tom,0.0,1.5,,1.0,,8.0,1.0,3.0,,,2.0,0.0,,1.0,0.0,3,9
Teresa,0.0,1.5,,1.0,,8.0,1.0,3.0,,,2.0,0.0,,1.0,0.0,3,9
Kim P,0.0,1.5,,1.0,,8.0,1.0,3.0,,,2.0,0.0,,1.0,0.0,3,9
Frank,0.5,1.5,,1.0,2.0,8.0,1.0,3.0,,1.0,2.0,0.5,,1.0,0.0,3,9
Brandon,0.5,1.5,,0.0,6.0,8.0,1.0,3.0,,1.0,2.0,0.5,,1.0,0.0,3,9
Ethan,2.0,2.0,,1.0,,9.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,3,8
Kim J,0.0,2.0,,1.0,,9.0,1.0,3.0,,,1.0,0.0,,1.0,0.0,3,8
Lex,0.0,2.0,,1.0,4.0,9.0,1.0,3.0,,,1.0,0.0,,1.0,0.0,3,8
Big Tom,0.0,2.0,,1.0,,9.0,1.0,3.0,,,1.0,0.0,,1.0,0.0,3,8
Teresa,0.0,2.0,,0.0,,9.0,1.0,3.0,,,1.0,0.0,,1.0,0.0,3,8
Kim P,0.0,2.0,,0.0,,9.0,1.0,3.0,,,1.0,0.0,,1.0,0.0,3,8
Frank,0.0,2.0,,0.0,,9.0,1.0,3.0,,,1.0,0.0,,1.0,0.0,3,8
Brandon,0.0,2.0,,1.0,,9.0,1.0,3.0,,,1.0,0.0,,1.0,0.0,3,8
Kelly,0.0,2.0,,0.0,5.0,9.0,1.0,3.0,,,1.0,0.0,,1.0,0.0,3,8
Ethan,0.0,1.0,,1.0,,10.0,1.0,3.0,,0.0,1.0,0.0,,,,3,7
Kim J,0.0,1.0,,1.0,,10.0,1.0,3.0,,0.0,1.0,0.0,,,,3,7
Lex,0.0,1.0,,1.0,2.0,10.0,1.0,3.0,,0.0,1.0,0.0,,,,3,7
Big Tom,0.0,1.0,,1.0,,10.0,1.0,3.0,,0.0,1.0,0.0,,,,3,7
Teresa,1.0,1.0,,0.0,,10.0,1.0,3.0,,1.0,1.0,1.0,,,,3,7
Kim P,0.0,1.0,,1.0,,10.0,1.0,3.0,,0.0,1.0,0.0,,,,3,7
Frank,0.0,1.0,,1.0,,10.0,1.0,3.0,,0.0,1.0,0.0,,,,3,7
Brandon,0.0,1.0,,1.0,,10.0,1.0,3.0,,0.0,1.0,0.0,,,,3,7
Kelly,0.0,1.0,,1.0,,10.0,1.0,3.0,,0.0,1.0,0.0,,,,3,7
Clarence,0.0,1.0,,0.0,8.0,10.0,1.0,3.0,,0.0,1.0,0.0,,,,3,7
Ethan,0.2,0.4,,,,,,3.0,,0.0,5.0,0.0,1.0,5.0,0.2,3,6
Kim J,0.2,0.4,,,,,,3.0,,0.0,5.0,0.0,1.0,5.0,0.2,3,6
Lex,0.2,0.4,,1.0,,6.0,1.0,3.0,,1.0,5.0,0.2,0.0,5.0,0.0,3,6
Big Tom,0.0,0.4,1.0,1.0,3.0,6.0,1.0,3.0,,,5.0,0.0,0.0,5.0,0.0,3,6
Teresa,0.2,0.4,,,,,,3.0,,0.0,5.0,0.0,1.0,5.0,0.2,3,6
Kim P,0.2,0.4,,0.0,,6.0,1.0,3.0,,1.0,5.0,0.2,0.0,5.0,0.0,3,6
Frank,0.2,0.4,,,,,,3.0,,0.0,5.0,0.0,1.0,5.0,0.2,3,6
Brandon,0.2,0.4,,0.0,,6.0,1.0,3.0,,1.0,5.0,0.2,0.0,5.0,0.0,3,6
Kelly,0.2,0.4,1.0,1.0,,6.0,1.0,3.0,,1.0,5.0,0.2,,5.0,0.0,3,6
Clarence,0.2,0.4,,,,,,3.0,,0.0,5.0,0.0,1.0,5.0,0.2,3,6
Lindsey,0.2,0.4,,0.0,3.0,6.0,1.0,3.0,,1.0,5.0,0.2,0.0,5.0,0.0,3,6
Ethan,0.1666666667,0.3333333333,,1.0,,6.0,1.0,3.0,,1.0,6.0,0.1666666667,0.0,6.0,0.0,3,5
Kim J,0.1666666667,0.3333333333,,1.0,,6.0,1.0,3.0,,1.0,6.0,0.1666666667,0.0,6.0,0.0,3,5
Lex,0.1666666667,0.3333333333,,,,,,3.0,,0.0,6.0,0.0,1.0,6.0,0.1666666667,3,5
Big Tom,0.1666666667,0.3333333333,,,,,,3.0,,0.0,6.0,0.0,1.0,6.0,0.1666666667,3,5
Teresa,0.1666666667,0.3333333333,,1.0,,6.0,1.0,3.0,,1.0,6.0,0.1666666667,0.0,6.0,0.0,3,5
Kim P,0.1666666667,0.3333333333,,,,,,3.0,,0.0,6.0,0.0,1.0,6.0,0.1666666667,3,5
Frank,0.1666666667,0.3333333333,,1.0,1.0,6.0,1.0,3.0,,1.0,6.0,0.1666666667,0.0,6.0,0.0,3,5
Brandon,0.1666666667,0.3333333333,,,,,,3.0,,0.0,6.0,0.0,1.0,6.0,0.1666666667,3,5
Kelly,0.1666666667,0.3333333333,,,,,,3.0,,0.0,6.0,0.0,1.0,6.0,0.1666666667,3,5
Clarence,0.1666666667,0.3333333333,,1.0,,6.0,1.0,3.0,,1.0,6.0,0.1666666667,0.0,6.0,0.0,3,5
Lindsey,0.1666666667,0.3333333333,,,,,,3.0,,0.0,6.0,0.0,1.0,6.0,0.1666666667,3,5
Silas,0.1666666667,0.3333333333,,0.0,5.0,6.0,1.0,3.0,,1.0,6.0,0.1666666667,0.0,6.0,0.0,3,5
Ethan,0.1666666667,0.3333333333,0.0,,,,,3.0,,0.0,6.0,0.0,1.0,6.0,0.1666666667,3,4
Kim J,0.1666666667,0.3333333333,0.0,,,,,3.0,,0.0,6.0,0.0,1.0,6.0,0.1666666667,3,4
Lex,0.1666666667,0.3333333333,0.0,,,,,3.0,,0.0,6.0,0.0,1.0,6.0,0.1666666667,3,4
Big Tom,0.1666666667,0.3333333333,0.0,,,,,3.0,,0.0,6.0,0.0,1.0,6.0,0.1666666667,3,4
Teresa,0.1666666667,0.3333333333,1.0,0.0,,7.0,1.0,3.0,,1.0,6.0,0.1666666667,,6.0,0.0,3,4
Kim P,0.1666666667,0.3333333333,0.0,1.0,,7.0,1.0,3.0,,1.0,6.0,0.1666666667,0.0,6.0,0.0,3,4
Frank,0.1666666667,0.3333333333,0.0,0.0,,7.0,1.0,3.0,,1.0,6.0,0.1666666667,0.0,6.0,0.0,3,4
Brandon,0.1666666667,0.3333333333,0.0,1.0,,7.0,1.0,3.0,,1.0,6.0,0.1666666667,0.0,6.0,0.0,3,4
Kelly,0.1666666667,0.3333333333,0.0,,,,,3.0,,0.0,6.0,0.0,1.0,6.0,0.1666666667,3,4
Clarence,0.1666666667,0.3333333333,0.0,,,,,3.0,,0.0,6.0,0.0,1.0,6.0,0.1666666667,3,4
Lindsey,0.1666666667,0.3333333333,0.0,1.0,,7.0,1.0,3.0,,1.0,6.0,0.1666666667,0.0,6.0,0.0,3,4
Silas,0.1666666667,0.3333333333,0.0,1.0,3.0,7.0,1.0,3.0,,1.0,6.0,0.1666666667,0.0,6.0,0.0,3,4
Linda,0.0,0.3333333333,1.0,0.0,4.0,7.0,1.0,3.0,,,6.0,0.0,0.0,6.0,0.0,3,4
Ethan,0.3333333333,0.3333333333,0.0,,,,,3.0,,1.0,6.0,0.1666666667,1.0,6.0,0.1666666667,3,3
Kim J,0.3333333333,0.3333333333,0.0,,,,,3.0,,1.0,6.0,0.1666666667,1.0,6.0,0.1666666667,3,3
Lex,0.3333333333,0.3333333333,0.0,,,,,3.0,,1.0,6.0,0.1666666667,1.0,6.0,0.1666666667,3,3
Big Tom,0.3333333333,0.3333333333,0.0,,,,,3.0,,1.0,6.0,0.1666666667,1.0,6.0,0.1666666667,3,3
Teresa,0.0,0.3333333333,1.0,0.0,,8.0,1.0,3.0,,0.0,6.0,0.0,,6.0,0.0,3,3
Kim P,0.0,0.3333333333,1.0,1.0,,8.0,1.0,3.0,,,6.0,0.0,0.0,6.0,0.0,3,3
Frank,0.0,0.3333333333,0.0,0.0,,8.0,1.0,3.0,,0.0,6.0,0.0,0.0,6.0,0.0,3,3
Brandon,0.0,0.3333333333,1.0,1.0,,8.0,1.0,3.0,,,6.0,0.0,0.0,6.0,0.0,3,3
Kelly,0.3333333333,0.3333333333,0.0,,,,,3.0,,1.0,6.0,0.1666666667,1.0,6.0,0.1666666667,3,3
Clarence,0.3333333333,0.3333333333,0.0,,,,,3.0,,1.0,6.0,0.1666666667,1.0,6.0,0.1666666667,3,3
Lindsey,0.0,0.3333333333,0.0,1.0,4.0,8.0,1.0,3.0,,0.0,6.0,0.0,0.0,6.0,0.0,3,3
Silas,0.0,0.3333333333,0.0,1.0,,8.0,1.0,3.0,,0.0,6.0,0.0,0.0,6.0,0.0,3,3
Linda,0.0,0.3333333333,0.0,0.0,,8.0,1.0,3.0,,0.0,6.0,0.0,0.0,6.0,0.0,3,3
Carl,0.0,0.3333333333,1.0,0.0,4.0,8.0,1.0,3.0,,0.0,6.0,0.0,,6.0,0.0,3,3
Ethan,0.0,0.2857142857,0.0,1.0,,7.0,1.0,3.0,,0.0,7.0,0.0,0.0,7.0,0.0,3,2
Kim J,0.0,0.2857142857,0.0,1.0,,7.0,1.0,3.0,,0.0,7.0,0.0,0.0,7.0,0.0,3,2
Lex,0.0,0.2857142857,0.0,1.0,,7.0,1.0,3.0,,0.0,7.0,0.0,0.0,7.0,0.0,3,2
Big Tom,0.0,0.2857142857,0.0,0.0,,7.0,1.0,3.0,,0.0,7.0,0.0,0.0,7.0,0.0,3,2
Teresa,0.2678571429,0.2678571429,0.0,,,,,3.0,,1.0,7.0,0.1428571429,1.0,8.0,0.125,3,2
Kim P,0.2678571429,0.2678571429,0.0,,,,,3.0,,1.0,7.0,0.1428571429,1.0,8.0,0.125,3,2
Frank,0.2678571429,0.2678571429,0.0,,,,,3.0,,1.0,7.0,0.1428571429,1.0,8.0,0.125,3,2
Brandon,0.2678571429,0.2678571429,0.0,,,,,3.0,,1.0,7.0,0.1428571429,1.0,8.0,0.125,3,2
Kelly G,0.0,0.2857142857,0.0,1.0,,7.0,1.0,3.0,,0.0,7.0,0.0,0.0,7.0,0.0,3,2
Clarence,0.0,0.2857142857,0.0,1.0,2.0,7.0,1.0,3.0,,0.0,7.0,0.0,0.0,7.0,0.0,3,2
Lindsey,0.2678571429,0.2678571429,0.0,,,,,3.0,,1.0,7.0,0.1428571429,1.0,8.0,0.125,3,2
Silas,0.2678571429,0.2678571429,0.0,,,,,3.0,,1.0,7.0,0.1428571429,1.0,8.0,0.125,3,2
Linda,0.125,0.2678571429,1.0,,,,,3.0,,,7.0,0.0,1.0,8.0,0.125,3,2
Carl,0.267857143,0.2678571429,0.0,,,,,3.0,,1.0,7.0,0.142857143,1.0,8.0,0.125,3,2
Jessie,0.0,0.2857142857,0.0,0.0,5.0,7.0,1.0,3.0,,0.0,7.0,0.0,0.0,7.0,0.0,3,2
Ethan,0.0,0.125,0.0,1.0,,8.0,1.0,3.0,,0.0,8.0,0.0,,,,3,1
Kim J,0.0,0.125,0.0,1.0,,8.0,1.0,3.0,,0.0,8.0,0.0,,,,3,1
Lex,0.0,0.125,0.0,1.0,,8.0,1.0,3.0,,0.0,8.0,0.0,,,,3,1
Big Tom,0.0,0.125,0.0,0.0,,8.0,1.0,3.0,,0.0,8.0,0.0,,,,3,1
Teresa,0.125,0.125,0.0,,,,,3.0,,1.0,8.0,0.125,,,,3,1
Kim P,0.125,0.125,0.0,,,,,3.0,,1.0,8.0,0.125,,,,3,1
Frank,0.125,0.125,0.0,,,,,3.0,,1.0,8.0,0.125,,,,3,1
Brandon,0.125,0.125,0.0,,,,,3.0,,1.0,8.0,0.125,,,,3,1
Kelly G,0.0,0.125,0.0,1.0,,8.0,1.0,3.0,,0.0,8.0,0.0,,,,3,1
Clarence,0.0,0.125,0.0,1.0,2.0,8.0,1.0,3.0,,0.0,8.0,0.0,,,,3,1
Lindsey,0.125,0.125,0.0,,,,,3.0,,1.0,8.0,0.125,,,,3,1
Silas,0.125,0.125,0.0,,,,,3.0,,1.0,8.0,0.125,,,,3,1
Linda,0.125,0.125,0.0,,,,,3.0,,1.0,8.0,0.125,,,,3,1
Carl,0.125,0.125,0.0,,,,,3.0,,1.0,8.0,0.125,,,,3,1
Jessie,0.0,0.125,0.0,1.0,,8.0,1.0,3.0,,0.0,8.0,0.0,,,,3,1
Diane,0.0,0.125,0.0,0.0,6.0,8.0,1.0,3.0,,0.0,8.0,0.0,,,,3,1
Vecepia Towery,0.0,1.0,,1.0,,3.0,1.0,2.0,,0.0,1.0,0.0,,,,4,13
Neleh Dennis,1.0,1.0,,1.0,,3.0,1.0,2.0,,1.0,1.0,1.0,,,,4,13
Kathy Vavrick-O'Brien,0.0,1.0,,0.0,1.0,3.0,1.0,1.0,,0.0,1.0,0.0,,,,4,13
Vecepia Towery,1.0,1.0,,0.0,,4.0,1.0,1.0,,1.0,1.0,1.0,,,,4,13
Neleh Dennis,0.0,1.0,,0.0,2.0,4.0,1.0,1.0,,0.0,1.0,0.0,,,,4,13
Kathy Vavrick-O'Brien,0.0,1.0,,0.0,2.0,4.0,1.0,1.0,,0.0,1.0,0.0,,,,4,13
Paschal English*,0.0,1.0,,0.0,,4.0,1.0,1.0,,0.0,1.0,0.0,,,,4,13
Vecepia Towery,0.0,2.0,,0.0,,5.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,4,12
Neleh Dennis,0.0,2.0,,1.0,2.0,5.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,4,12
Kathy Vavrick-O'Brien,1.0,2.0,,1.0,,5.0,1.0,3.0,,0.0,1.0,0.0,1.0,1.0,1.0,4,12
Paschal English*,0.0,2.0,,1.0,,5.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,4,12
Sean Rector,1.0,2.0,,0.0,3.0,5.0,1.0,3.0,,1.0,1.0,1.0,0.0,1.0,0.0,4,12
Vecepia Towery,1.0,1.0,,1.0,,6.0,1.0,3.0,,,,,1.0,1.0,1.0,4,11
Neleh Dennis,0.0,1.0,,1.0,,6.0,1.0,3.0,,,,,0.0,1.0,0.0,4,11
Kathy Vavrick-O'Brien,0.0,1.0,,1.0,,6.0,1.0,3.0,,,,,0.0,1.0,0.0,4,11
Paschal English*,0.0,1.0,,1.0,,6.0,1.0,3.0,,,,,0.0,1.0,0.0,4,11
Sean Rector,0.0,1.0,,1.0,1.0,6.0,1.0,3.0,,,,,0.0,1.0,0.0,4,11
Robert DeCanio,0.0,1.0,,0.0,5.0,6.0,1.0,3.0,,,,,0.0,1.0,0.0,4,11
Vecepia Towery,0.0,2.0,,1.0,2.0,7.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,4,10
Neleh Dennis,0.0,2.0,,1.0,,7.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,4,10
Kathy Vavrick-O'Brien,0.0,2.0,,1.0,,7.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,4,10
Paschal English*,1.0,2.0,,1.0,,7.0,1.0,3.0,,1.0,1.0,1.0,0.0,1.0,0.0,4,10
Sean Rector,0.0,2.0,,1.0,,7.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,4,10
Robert DeCanio,1.0,2.0,,0.0,,7.0,1.0,3.0,,0.0,1.0,0.0,1.0,1.0,1.0,4,10
Tammy Leitner,0.0,2.0,,0.0,5.0,7.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,4,10
Vecepia Towery,0.0,1.5,,1.0,,8.0,1.0,3.0,,0.0,2.0,0.0,0.0,1.0,0.0,4,9
Neleh Dennis,0.0,1.5,,1.0,,8.0,1.0,3.0,,0.0,2.0,0.0,0.0,1.0,0.0,4,9
Kathy Vavrick-O'Brien,0.0,1.5,,1.0,,8.0,1.0,3.0,,0.0,2.0,0.0,0.0,1.0,0.0,4,9
Paschal English*,0.5,1.5,,1.0,,8.0,1.0,3.0,,1.0,2.0,0.5,0.0,1.0,0.0,4,9
Sean Rector,0.5,1.5,,1.0,,8.0,1.0,3.0,,1.0,2.0,0.5,0.0,1.0,0.0,4,9
Robert DeCanio,0.0,1.5,,1.0,1.0,8.0,1.0,3.0,,0.0,2.0,0.0,0.0,1.0,0.0,4,9
Tammy Leitner,1.0,1.5,,1.0,,8.0,1.0,3.0,,0.0,2.0,0.0,1.0,1.0,1.0,4,9
Zoe Zanidakis,0.0,1.5,,0.0,7.0,8.0,1.0,3.0,,0.0,2.0,0.0,0.0,1.0,0.0,4,9
Vecepia Towery,0.0,2.0,,1.0,,9.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,4,8
Neleh Dennis,0.0,2.0,,1.0,,9.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,4,8
Kathy Vavrick-O'Brien,1.0,2.0,,1.0,,9.0,1.0,3.0,,1.0,1.0,1.0,0.0,1.0,0.0,4,8
Paschal English*,0.0,2.0,,1.0,,9.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,4,8
Sean Rector,0.0,2.0,,1.0,3.0,9.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,4,8
Robert DeCanio,0.0,2.0,,0.0,,9.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,4,8
Tammy Leitner,1.0,2.0,,0.0,,9.0,1.0,3.0,,0.0,1.0,0.0,1.0,1.0,1.0,4,8
Zoe Zanidakis,0.0,2.0,,1.0,,9.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,4,8
John Carroll,0.0,2.0,,0.0,6.0,9.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,4,8
Vecepia Towery,0.0,1.0,,1.0,,10.0,1.0,3.0,,0.0,1.0,0.0,,,,4,7
Neleh Dennis,0.0,1.0,,1.0,,10.0,1.0,3.0,,0.0,1.0,0.0,,,,4,7
Kathy Vavrick-O'Brien,1.0,1.0,,0.0,,10.0,1.0,3.0,,1.0,1.0,1.0,,,,4,7
Paschal English*,0.0,1.0,,1.0,,10.0,1.0,3.0,,0.0,1.0,0.0,,,,4,7
Sean Rector,0.0,1.0,,0.0,,10.0,1.0,3.0,,0.0,1.0,0.0,,,,4,7
Robert DeCanio,0.0,1.0,,1.0,,10.0,1.0,3.0,,0.0,1.0,0.0,,,,4,7
Tammy Leitner,0.0,1.0,,1.0,,10.0,1.0,3.0,,0.0,1.0,0.0,,,,4,7
Zoe Zanidakis,0.0,1.0,,1.0,1.0,10.0,1.0,3.0,,0.0,1.0,0.0,,,,4,7
John Carroll,0.0,1.0,,1.0,2.0,10.0,1.0,3.0,,0.0,1.0,0.0,,,,4,7
Boston Rob Mariano,0.0,1.0,,0.0,7.0,10.0,1.0,3.0,,0.0,1.0,0.0,,,,4,7
Vecepia Towery,0.25,0.5,1.0,,,,,3.0,,,4.0,0.0,1.0,4.0,0.25,4,6
Neleh Dennis,0.25,0.5,,1.0,,4.0,1.0,3.0,,1.0,4.0,0.25,0.0,4.0,0.0,4,6
Kathy Vavrick-O'Brien,0.25,0.5,,1.0,1.0,4.0,1.0,3.0,,1.0,4.0,0.25,0.0,4.0,0.0,4,6
Paschal English*,0.25,0.5,,1.0,,4.0,1.0,3.0,,1.0,4.0,0.25,0.0,4.0,0.0,4,6
Sean Rector,0.25,0.5,1.0,,,,,3.0,,,4.0,0.0,1.0,4.0,0.25,4,6
Robert DeCanio,0.0,0.5,1.0,,,,,3.0,,0.0,4.0,0.0,,4.0,0.0,4,6
Tammy Leitner,0.25,0.5,1.0,,,,,3.0,,,4.0,0.0,1.0,4.0,0.25,4,6
Zoe Zanidakis,0.0,0.5,1.0,,,,,3.0,,0.0,4.0,0.0,,4.0,0.0,4,6
John Carroll,0.0,0.5,1.0,,,,,3.0,,0.0,4.0,0.0,,4.0,0.0,4,6
Boston Rob Mariano,0.25,0.5,,,,,,3.0,,0.0,4.0,0.0,1.0,4.0,0.25,4,6
Gina Crews,0.25,0.5,,0.0,3.0,4.0,1.0,3.0,,1.0,4.0,0.25,0.0,4.0,0.0,4,6
Vecepia Towery,0.0,0.5,1.0,1.0,,8.0,1.0,3.0,,,4.0,0.0,0.0,4.0,0.0,4,5
Neleh Dennis,0.5,0.5,,,,,,3.0,,1.0,4.0,0.25,1.0,4.0,0.25,4,5
Kathy Vavrick-O'Brien,0.5,0.5,,,,,,3.0,,1.0,4.0,0.25,1.0,4.0,0.25,4,5
Paschal English*,0.5,0.5,,,,,,3.0,,1.0,4.0,0.25,1.0,4.0,0.25,4,5
Sean Rector,0.0,0.5,1.0,1.0,,8.0,1.0,3.0,,,4.0,0.0,0.0,4.0,0.0,4,5
Robert DeCanio,0.0,0.5,1.0,1.0,,8.0,1.0,3.0,,0.0,4.0,0.0,,4.0,0.0,4,5
Tammy Leitner,0.0,0.5,1.0,1.0,,8.0,1.0,3.0,,0.0,4.0,0.0,,4.0,0.0,4,5
Zoe Zanidakis,0.0,0.5,1.0,1.0,,8.0,1.0,3.0,,,4.0,0.0,0.0,4.0,0.0,4,5
