episode,voted_off_next,total_days,exile_days,votes_for_bootee,votes_against_player,total_votes,tribal_council_appearances,challenge_wins,challenge_appearances,sit_outs,reward_chl_win,reward_chl_teammates,reward_chl_win_perc,immun_chl_win,immun_chl_teammates,immun_chl_win_perc,cumsum_total_days,cumsum_exile_days,cumsum_votes_for_bootee,cumsum_votes_against_player,cumsum_total_votes,cumsum_tribal_council_appearances,cumsum_challenge_wins,cumsum_challenge_appearances,cumsum_sit_outs,cumsum_reward_chl_win,cumsum_reward_chl_teammates,cumsum_reward_chl_win_perc,cumsum_immun_chl_win,cumsum_immun_chl_teammates,cumsum_immun_chl_win_perc
78,0,32.0,0.0,7.0,0.0,65.0,7.0,2.2444444444,7.6805555554,1.0,8.0,67.0,2.0777777777999997,1.0,17.0,0.1666666667,207.0,0.0,39.0,0.0,364.0,39.0,8.5361111108,31.5583333319,4.0,51.0,537.0,7.536111111199999,6.0,108.0,1.0000000002
78,0,32.0,0.0,7.0,5.0,82.0,9.0,0.7694444443999999,7.6805555554,2.0,4.0,67.0,0.6027777778000001,1.0,17.0,0.1666666667,207.0,0.0,54.0,44.0,536.0,59.0,5.0222222219,31.5583333319,11.0,29.0,537.0,4.0222222223,6.0,108.0,1.0000000002
78,0,32.0,0.0,3.0,2.0,65.0,7.0,2.8611111111,7.6805555554,0.0,6.0,67.0,1.7361111111,1.0,17.0,1.125,207.0,0.0,15.0,2.0,349.0,37.0,13.836111111000001,31.5583333319,0.0,43.0,537.0,9.836111111000001,8.0,108.0,4.0
78,0,32.0,0.0,8.0,1.0,82.0,9.0,1.8194444444,8.1805555554,0.0,5.0,67.0,1.6527777778000001,1.0,19.0,0.1666666667,207.0,0.0,50.0,1.0,536.0,59.0,11.7222222219,35.0583333319,0.0,34.0,537.0,10.722222222300001,6.0,122.0,1.0000000002
78,1,32.0,0.0,5.0,6.0,82.0,9.0,2.4361111111,7.6805555554,1.0,3.0,67.0,1.3111111111,2.0,17.0,1.125,207.0,0.0,30.0,28.0,521.0,57.0,10.822222222099999,31.5583333319,6.0,19.0,537.0,6.822222222100001,11.0,108.0,4.0
28,1,18.0,0.0,3.0,3.0,42.0,5.0,1.7361111111,2.5305555554,0.0,2.0,51.0,1.1111111111,2.0,16.0,0.625,75.0,0.0,16.0,3.0,170.0,19.0,4.0416666666,6.505555554899999,0.0,8.0,233.0,2.6666666666000003,5.0,34.0,1.375
6,1,8.0,0.0,1.0,8.0,19.0,2.0,0.1111111111,0.3222222221,0.0,1.0,28.0,0.1111111111,0.0,0.0,0.0,17.0,0.0,3.0,8.0,39.0,4.0,0.2222222222,0.6333333332000001,0.0,2.0,57.0,0.2222222222,0.0,0.0,0.0
10,1,11.0,0.0,2.0,5.0,27.0,3.0,0.1111111111,0.4472222221,0.0,1.0,36.0,0.1111111111,0.0,0.0,0.0,28.0,0.0,6.0,5.0,66.0,7.0,0.33333333330000003,1.0805555553000001,0.0,3.0,93.0,0.33333333330000003,0.0,0.0,0.0
21,1,15.0,0.0,1.0,3.0,18.0,2.0,0.3361111111,1.6972222221,1.0,2.0,45.0,0.21111111110000003,1.0,8.0,0.125,57.0,0.0,5.0,3.0,58.0,6.0,1.2944444444,3.4749999995,3.0,10.0,182.0,1.0444444444,2.0,16.0,0.25
45,1,24.0,0.0,4.0,14.0,65.0,7.0,0.4361111111,4.2305555554,0.0,2.0,57.0,0.3111111111,1.0,15.0,0.125,120.0,0.0,24.0,29.0,289.0,32.0,1.7138888888000001,12.766666665699999,0.0,9.0,342.0,1.0888888888000001,5.0,59.0,0.625
66,1,28.0,0.0,6.0,12.0,67.0,7.0,1.2444444444,5.6805555554,1.0,7.0,66.0,1.0777777778,1.0,16.0,0.1666666667,175.0,0.0,32.0,25.0,308.0,33.0,6.2916666664,23.877777776499997,10.0,43.0,470.0,5.4583333334,5.0,91.0,0.8333333334999999
66,1,28.0,0.0,5.0,8.0,66.0,7.0,0.5361111111000001,5.6805555554,1.0,3.0,66.0,0.41111111110000004,1.0,16.0,0.125,175.0,0.0,28.0,8.0,292.0,31.0,3.3749999999000004,23.877777776499997,8.0,22.0,470.0,2.4999999999000004,7.0,91.0,0.875
78,0,32.0,0.0,6.0,0.0,65.0,7.0,1.6611111111,7.6805555554,1.0,4.0,67.0,0.5361111111000001,2.0,17.0,1.125,207.0,0.0,30.0,0.0,349.0,37.0,6.2361111110000005,31.5583333319,6.0,35.0,537.0,4.2361111110000005,9.0,108.0,2.0
3,1,6.0,0.0,0.0,7.0,10.0,1.0,0.1,0.21111111110000003,0.0,1.0,19.0,0.1,0.0,0.0,0.0,9.0,0.0,0.0,7.0,10.0,1.0,0.2,0.3111111111,0.0,2.0,29.0,0.2,0.0,0.0,0.0
15,1,14.0,0.0,3.0,6.0,35.0,4.0,0.2361111111,0.6972222221,0.0,2.0,44.0,0.2361111111,0.0,8.0,0.0,42.0,0.0,10.0,6.0,101.0,11.0,0.5694444444,1.7777777774,0.0,5.0,137.0,0.5694444444,0.0,8.0,0.0
1,0,3.0,0.0,0.0,9.0,10.0,1.0,0.0,0.1,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,10.0,1.0,0.0,0.1,0.0,0.0,10.0,0.0,0.0,0.0,0.0
21,1,15.0,0.0,4.0,7.0,42.0,5.0,0.2361111111,1.6972222221,0.0,2.0,45.0,0.2361111111,0.0,8.0,0.0,57.0,0.0,14.0,12.0,143.0,16.0,0.8055555555,3.4749999995,0.0,7.0,182.0,0.8055555555,0.0,16.0,0.0
78,0,32.0,0.0,7.0,5.0,87.0,10.0,1.642857143,8.021825397,0.0,0.0,33.0,0.0,5.0,37.0,1.642857143,208.0,0.0,29.0,5.0,466.0,53.0,8.9285714297,29.922619048999998,0.0,0.0,296.0,0.0,35.0,274.0,8.9285714297
78,0,32.0,0.0,9.0,0.0,87.0,10.0,0.642857143,8.021825397,0.0,0.0,33.0,0.0,4.0,37.0,0.642857143,208.0,0.0,41.0,0.0,466.0,53.0,4.9285714297,29.922619048999998,0.0,0.0,296.0,0.0,31.0,274.0,4.9285714297
78,0,32.0,0.0,9.0,6.0,87.0,10.0,3.642857143,8.021825397,0.0,0.0,33.0,0.0,6.0,37.0,2.642857143,208.0,0.0,44.0,20.0,466.0,53.0,10.9285714297,29.922619048999998,0.0,0.0,296.0,0.0,35.0,274.0,8.9285714297
55,1,27.0,1.0,2.0,8.0,63.0,7.0,0.253968254,4.521825397,1.0,1.0,31.0,0.1111111111,1.0,34.0,0.1428571429,146.0,1.0,10.0,20.0,257.0,30.0,2.1111111113,14.378968255,9.0,10.0,231.0,1.111111111,7.0,200.0,1.0000000003
6,1,6.0,3.0,0.0,4.0,9.0,1.0,0.0,0.6111111111,0.0,0.0,11.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,12.0,27.0,3.0,0.0,0.8333333333,0.0,0.0,29.0,0.0,0.0,0.0,0.0
78,0,32.0,0.0,9.0,6.0,87.0,10.0,2.642857143,8.021825397,0.0,1.0,33.0,1.0,5.0,37.0,1.642857143,208.0,0.0,44.0,27.0,466.0,53.0,10.9285714297,29.922619048999998,0.0,4.0,296.0,4.0,33.0,274.0,6.9285714297
66,1,28.0,1.0,3.0,6.0,72.0,8.0,0.378968254,5.521825397,1.0,2.0,32.0,0.2361111111,1.0,35.0,0.1428571429,174.0,1.0,18.0,12.0,338.0,39.0,3.6150793653,20.400793651999997,7.0,21.0,263.0,2.4722222221,8.0,236.0,1.1428571432
21,1,14.0,1.0,0.0,6.0,17.0,2.0,0.2361111111,1.1884920636,1.0,2.0,25.0,0.2361111111,0.0,20.0,0.0,54.0,1.0,0.0,12.0,52.0,6.0,1.2916666665999998,3.1250000003,3.0,11.0,114.0,1.2916666665999998,0.0,61.0,0.0
15,1,12.0,1.0,0.0,7.0,24.0,3.0,0.1428571429,1.0218253969,0.0,0.0,23.0,0.0,1.0,14.0,0.1428571429,39.0,1.0,0.0,23.0,91.0,11.0,0.42857142870000003,2.2698412699999997,0.0,0.0,89.0,0.0,3.0,35.0,0.42857142870000003
78,0,32.0,25.0,1.0,10.0,29.0,3.0,4.0,5.7361111111,0.0,7.0,32.0,4.0,0.0,1.0,0.0,208.0,140.0,12.0,74.0,256.0,28.0,24.5,33.2083333332,0.0,47.0,292.0,24.5,0.0,5.0,0.0
78,0,32.0,10.0,4.0,6.0,53.0,6.0,1.6289682540000001,4.521825397,0.0,3.25,33.0,1.4861111111,1.0,33.0,0.1428571429,208.0,25.0,31.0,24.0,343.0,40.0,6.4940476193,20.922619048999998,0.0,25.5,296.0,5.208333333200001,9.0,264.0,1.2857142861000002
78,0,32.0,0.0,9.0,0.0,87.0,10.0,1.642857143,8.021825397,0.0,0.0,33.0,0.0,5.0,37.0,1.642857143,208.0,0.0,41.0,0.0,466.0,53.0,9.9285714297,29.922619048999998,0.0,0.0,296.0,0.0,36.0,274.0,9.9285714297
78,0,32.0,0.0,9.0,16.0,87.0,10.0,0.642857143,8.021825397,0.0,0.0,33.0,0.0,4.0,37.0,0.642857143,208.0,0.0,42.0,103.0,466.0,53.0,4.9285714297,29.922619048999998,0.0,0.0,296.0,0.0,31.0,274.0,4.9285714297
78,1,32.0,2.0,3.0,9.0,80.0,9.0,0.503968254,6.521825397,1.0,2.125,33.0,0.3611111111,1.0,36.0,0.1428571429,208.0,2.0,25.0,42.0,426.0,49.0,4.1190476193,27.422619048999998,10.0,23.125,296.0,2.8333333331999997,9.0,273.0,1.2857142861000002
10,1,10.0,2.0,0.0,3.0,9.0,1.0,0.2361111111,0.878968254,0.0,2.0,21.0,0.2361111111,0.0,7.0,0.0,26.0,2.0,0.0,6.0,18.0,2.0,0.8194444444,1.6051587301999999,0.0,7.0,66.0,0.8194444444,0.0,14.0,0.0
36,1,19.0,1.0,2.0,6.0,30.0,4.0,0.378968254,1.521825397,2.0,2.0,29.0,0.2361111111,1.0,32.0,0.1428571429,93.0,1.0,7.0,14.0,119.0,15.0,2.4781746033,5.335317461,9.0,15.0,170.0,1.7638888888,5.0,131.0,0.7142857145000001
28,1,17.0,1.0,0.0,8.0,24.0,3.0,0.378968254,1.3551587303,0.0,2.0,27.0,0.2361111111,1.0,26.0,0.1428571429,73.0,1.0,0.0,25.0,83.0,10.0,2.0992063493,4.1468253973,0.0,13.0,141.0,1.5277777777,4.0,93.0,0.5714285716
78,1,31.0,1.0,4.0,9.0,87.0,10.0,0.378968254,7.521825397,1.0,2.0,33.0,0.2361111111,1.0,36.0,0.1428571429,207.0,1.0,31.0,33.0,440.0,51.0,3.9940476193,29.422619048999998,8.0,23.0,296.0,2.7083333331999997,9.0,273.0,1.2857142861000002
78,0,32.0,0.0,9.0,0.0,87.0,10.0,1.5456349207,7.9801587302999994,0.0,0.0,26.0,0.0,5.0,48.0,1.5456349207,209.0,0.0,42.0,0.0,435.0,49.0,6.726190476599999,30.553571429599998,0.0,0.0,212.0,0.0,38.0,400.0,6.726190476599999
78,0,32.0,0.0,10.0,1.0,87.0,10.0,0.5456349207,7.9801587302999994,0.0,0.0,26.0,0.0,4.0,48.0,0.5456349207,209.0,0.0,49.0,1.0,435.0,49.0,4.726190476599999,30.553571429599998,0.0,0.0,212.0,0.0,36.0,400.0,4.726190476599999
36,1,19.0,14.0,0.0,4.0,9.0,1.0,2.6111111111,3.2361111111,0.0,5.0,22.0,2.5,1.0,15.0,0.1111111111,94.0,56.0,0.0,28.0,63.0,7.0,10.8888888888,12.2638888888,0.0,20.0,114.0,10.0,8.0,84.0,0.8888888888
78,0,32.0,0.0,10.0,0.0,87.0,10.0,1.5456349207,8.4801587303,0.0,0.0,26.0,0.0,5.0,48.0,1.5456349207,209.0,0.0,49.0,0.0,435.0,49.0,5.726190476599999,36.5535714296,0.0,0.0,212.0,0.0,37.0,400.0,5.726190476599999
78,1,31.0,1.0,8.0,13.0,87.0,10.0,0.43452380960000003,7.4801587302999994,0.0,1.0,26.0,0.125,2.0,47.0,0.30952380960000003,208.0,1.0,50.0,65.0,489.0,57.0,3.8273809530000005,30.053571429599998,0.0,11.0,212.0,1.375,16.0,399.0,2.4523809530000005
66,1,28.0,1.0,5.0,9.0,72.0,8.0,1.4345238096,6.4801587302999994,0.0,1.0,25.0,0.125,3.0,46.0,1.3095238096,175.0,1.0,35.0,28.0,379.0,44.0,7.3928571434,22.0734126993,0.0,10.0,186.0,1.25,18.0,351.0,6.1428571434
78,1,32.0,0.0,7.0,15.0,87.0,10.0,0.5456349207,7.9801587302999994,2.0,0.0,26.0,0.0,4.0,48.0,0.5456349207,209.0,0.0,35.0,64.0,435.0,49.0,4.726190476599999,30.553571429599998,18.0,0.0,212.0,0.0,36.0,400.0,4.726190476599999
21,1,15.0,1.0,2.0,3.0,24.0,3.0,0.2678571429,1.1468253969,0.0,1.0,18.0,0.125,1.0,31.0,0.1428571429,56.0,1.0,10.0,6.0,100.0,12.0,1.0535714287,3.0059523811,0.0,5.0,72.0,0.625,3.0,121.0,0.42857142870000003
55,1,25.0,1.0,3.0,8.0,63.0,7.0,1.4345238096,4.4801587302999994,0.0,2.0,24.0,1.125,2.0,45.0,0.30952380960000003,145.0,1.0,20.0,22.0,298.0,35.0,4.9583333338,14.093253969,0.0,11.0,161.0,3.125,12.0,304.0,1.8333333338000002
55,1,25.0,4.0,3.0,6.0,42.0,5.0,0.6845238096,2.4801587303,0.0,1.25,23.0,0.375,2.0,44.0,0.30952380960000003,145.0,7.0,22.0,18.0,256.0,31.0,3.2083333338,10.093253969,0.0,9.25,159.0,1.375,12.0,302.0,1.8333333338000002
28,1,17.0,1.0,2.0,4.0,24.0,3.0,0.378968254,1.3134920636,0.0,0.0,20.0,0.0,3.0,43.0,0.378968254,74.0,1.0,10.0,8.0,100.0,12.0,1.8313492064,3.9861111114,0.0,0.0,92.0,0.0,15.0,170.0,1.8313492064
78,0,32.0,11.0,2.0,14.0,53.0,6.0,3.9345238096,5.4801587303,0.0,4.5,26.0,2.625,3.0,44.0,1.3095238096,209.0,30.0,22.0,66.0,384.0,45.0,20.327380953,29.0535714296,0.0,31.0,212.0,12.875,21.0,390.0,7.452380953
15,1,9.0,1.0,1.0,6.0,17.0,2.0,0.125,0.8611111111,0.0,1.0,14.0,0.125,0.0,17.0,0.0,34.0,2.0,5.0,18.0,69.0,8.0,0.5,2.4305555555,0.0,4.0,52.0,0.5,0.0,69.0,0.0
78,0,32.0,0.0,9.0,8.0,87.0,10.0,0.5456349207,7.9801587302999994,1.0,0.0,26.0,0.0,4.0,48.0,0.5456349207,209.0,0.0,38.0,34.0,435.0,49.0,4.726190476599999,30.553571429599998,9.0,0.0,212.0,0.0,36.0,400.0,4.726190476599999
6,1,6.0,3.0,0.0,8.0,9.0,1.0,0.0,0.6111111111,0.0,0.0,4.0,0.0,0.0,9.0,0.0,14.0,5.0,0.0,24.0,27.0,3.0,0.0,0.8333333333,0.0,0.0,8.0,0.0,0.0,27.0,0.0
78,0,32.0,0.0,8.0,1.0,87.0,10.0,2.5456349207,7.9801587302999994,0.0,0.0,26.0,0.0,5.0,48.0,1.5456349207,209.0,0.0,31.0,11.0,435.0,49.0,10.7261904766,30.553571429599998,0.0,0.0,212.0,0.0,39.0,400.0,7.726190476599999
15,1,12.0,1.0,0.0,10.0,17.0,2.0,0.2361111111,1.0039682540000001,0.0,0.0,16.0,0.0,2.0,24.0,0.2361111111,39.0,1.0,0.0,26.0,52.0,6.0,0.9305555555,2.2162698413,0.0,0.0,54.0,0.0,8.0,83.0,0.9305555555
66,1,28.0,1.0,4.0,7.0,80.0,9.0,1.6845238096,6.4801587302999994,0.0,1.25,25.0,0.375,3.0,46.0,1.3095238096,175.0,1.0,28.0,14.0,395.0,46.0,6.6428571434,22.0734126993,0.0,10.25,186.0,1.5,17.0,351.0,5.1428571434
78,0,33.0,0.0,6.0,2.0,72.0,8.0,0.7952380953,9.8087301591,0.0,4.0,63.0,0.6523809525,1.0,34.0,0.1428571429,215.0,0.0,32.0,8.0,361.0,40.0,5.9428571433,38.4785714308,0.0,29.0,514.0,4.514285715300001,10.0,295.0,1.4285714290000002
10,1,11.0,0.0,1.0,8.0,17.0,2.0,0.503968254,0.7896825397,1.0,2.0,31.0,0.2361111111,2.0,22.0,0.2678571429,27.0,0.0,2.0,9.0,26.0,3.0,1.3373015873,1.9087301587,1.0,7.0,81.0,0.8194444444,4.0,45.0,0.5178571429000001
78,0,33.0,0.0,6.0,1.0,65.0,7.0,2.0476190477,9.8087301591,0.0,5.0,63.0,0.7619047621,3.0,34.0,1.2857142858000001,215.0,0.0,28.0,2.0,305.0,32.0,12.595238095800001,38.4785714308,0.0,40.0,514.0,6.0238095254,22.0,295.0,6.5714285722
78,0,33.0,0.0,4.0,6.0,72.0,8.0,0.7952380953,9.8087301591,0.0,4.0,63.0,0.6523809525,1.0,34.0,0.1428571429,215.0,0.0,22.0,27.0,361.0,40.0,6.1428571433000005,38.4785714308,0.0,30.0,514.0,4.714285715300001,10.0,295.0,1.4285714290000002
21,1,16.0,0.0,3.0,7.0,30.0,4.0,0.503968254,1.2420634921,1.0,2.0,44.0,0.2361111111,2.0,29.0,0.2678571429,57.0,0.0,9.0,10.0,80.0,10.0,2.3452380953,4.2261904762,4.0,11.0,163.0,1.2916666665999998,8.0,103.0,1.0535714287
8,1,9.0,0.0,2.0,0.0,17.0,2.0,0.253968254,0.5396825397,1.0,1.0,23.0,0.1111111111,1.0,14.0,0.1428571429,18.0,0.0,3.0,0.0,26.0,3.0,0.4761904762,1.0476190476,2.0,3.0,48.0,0.33333333330000003,1.0,21.0,0.1428571429
45,1,25.0,0.0,4.0,5.0,50.0,5.0,2.3230158731,4.8087301591,1.0,6.0,60.0,0.9123015874,4.0,32.0,1.4107142858000001,125.0,0.0,18.0,5.0,179.0,19.0,8.6523809527,15.0523809535,7.0,30.0,328.0,4.0809523813,21.0,196.0,4.5714285719
28,1,20.0,0.0,3.0,10.0,36.0,4.0,0.3611111111,2.4087301591,1.0,2.0,50.0,0.2361111111,1.0,30.0,0.125,78.0,0.0,12.0,10.0,110.0,13.0,2.2777777777,6.6349206353,4.0,13.0,213.0,1.5277777777,6.0,133.0,0.75
78,1,33.0,0.0,5.0,7.0,65.0,7.0,2.080952381,9.8087301591,0.0,6.0,63.0,1.7952380954,2.0,34.0,0.2857142858,215.0,0.0,27.0,17.0,305.0,32.0,9.3952380956,38.4785714308,0.0,39.0,514.0,6.8238095252,18.0,295.0,2.5714285722000003
78,0,33.0,0.0,6.0,3.0,65.0,7.0,4.080952381,9.8087301591,0.0,6.0,63.0,1.7952380954,4.0,34.0,2.2857142858,215.0,0.0,29.0,10.0,305.0,32.0,13.595238095600001,38.4785714308,0.0,41.0,514.0,8.0238095252,21.0,295.0,5.5714285722
1,0,3.0,0.0,0.0,9.0,9.0,1.0,0.0,0.1111111111,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,1.0,0.0,0.1111111111,0.0,0.0,9.0,0.0,0.0,0.0,0.0
55,1,27.0,0.0,4.0,5.0,66.0,7.0,0.7039682540000001,5.8087301591,1.0,3.0,61.0,0.4361111111,2.0,32.0,0.2678571429,152.0,0.0,24.0,11.0,280.0,31.0,4.9611111113,20.8611111126,8.0,22.0,389.0,2.836111111,16.0,228.0,2.1250000003
6,1,8.0,0.0,0.0,7.0,9.0,1.0,0.3611111111,0.6468253968,0.0,2.0,24.0,0.2361111111,1.0,15.0,0.125,16.0,0.0,0.0,7.0,9.0,1.0,0.8333333332999999,1.1190476189999998,0.0,5.0,50.0,0.5833333332999999,2.0,23.0,0.25
36,1,22.0,0.0,2.0,9.0,40.0,4.0,1.0313492064,3.4837301591000003,1.0,4.0,55.0,0.6206349207,3.0,31.0,0.4107142858,100.0,0.0,7.0,11.0,129.0,14.0,4.3210317462,9.3686507944,7.0,16.0,268.0,2.1603174605,16.0,164.0,2.1607142861
15,1,14.0,0.0,0.0,5.0,15.0,2.0,0.4285714286,1.0753968254,0.0,2.0,38.0,0.2857142858,1.0,29.0,0.1428571429,41.0,0.0,0.0,5.0,39.0,5.0,1.1428571429,2.9841269841,0.0,5.0,119.0,0.7142857145000001,3.0,74.0,0.42857142870000003
3,1,5.0,0.0,0.0,6.0,8.0,1.0,0.0,0.3611111111,0.0,0.0,17.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,6.0,8.0,1.0,0.0,0.4722222222,0.0,0.0,26.0,0.0,0.0,8.0,0.0
78,0,33.0,0.0,6.0,1.0,65.0,7.0,1.0809523810000001,9.8087301591,1.0,5.0,63.0,0.7952380954,2.0,34.0,0.2857142858,215.0,0.0,30.0,1.0,305.0,32.0,8.428571428900002,38.4785714308,7.0,38.0,514.0,5.8571428585000005,18.0,295.0,2.5714285722000003
70,1,24.0,0.0,5.0,7.0,64.0,7.0,0.325,9.1440476194,2.0,2.0,40.0,0.325,0.0,20.0,0.0,118.0,0.0,22.0,35.0,273.0,29.0,1.925,31.3773809545,14.0,13.0,257.0,1.925,0.0,146.0,0.0
66,1,30.0,0.0,4.0,4.0,67.0,7.0,3.3230158734,7.8087301591,0.0,7.0,62.0,1.9123015874,4.0,33.0,1.4107142858000001,182.0,0.0,26.0,4.0,305.0,32.0,16.2984127004,28.6698412717,0.0,44.0,451.0,7.9055555560999995,30.0,261.0,8.3928571435
78,1,33.0,0.0,2.0,2.0,51.0,6.0,1.47619047623,9.3595238095,6.0,3.5,46.0,0.47619047623,0.0,15.0,0.0,212.0,0.0,6.0,6.0,196.0,21.0,4.89285714316,39.7261904761,49.0,19.0,347.0,2.89285714316,0.0,96.0,0.0
6,1,8.0,0.0,2.0,4.0,15.0,3.0,0.0,0.6166666667,0.0,0.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,5.0,5.0,32.0,6.0,0.0,1.1500000001,0.0,0.0,32.0,0.0,0.0,0.0,0.0
45,1,25.0,0.0,2.0,5.0,30.0,3.0,1.2511904761300001,5.1095238095,1.0,4.0,40.0,0.88452380953,2.0,13.0,0.36666666670000003,122.0,0.0,5.0,5.0,62.0,6.0,7.572619047270001,16.6476190476,4.0,27.0,212.0,5.9392857142699995,9.0,53.0,1.6333333335
78,1,33.0,0.0,5.0,5.0,62.0,8.0,3.3833333334,9.3595238095,0.0,7.0,46.0,2.3833333334,1.0,15.0,1.0,212.0,0.0,28.0,5.0,279.0,36.0,19.2500000007,39.7261904761,0.0,52.0,347.0,16.2500000007,3.0,96.0,3.0
10,1,10.0,0.0,0.0,0.0,0.0,0.0,0.5166666666999999,0.95,1.0,2.5,18.0,0.5166666666999999,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.4666666668,2.1000000001,1.0,7.5,50.0,1.4666666668,0.0,0.0,0.0
5,0,2.0,0.0,0.0,7.0,7.0,1.0,0.0,0.1428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,7.0,1.0,0.0,0.1428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1,13.0,0.0,0.0,5.0,6.0,1.0,0.1666666667,1.2595238095,3.0,1.0,25.0,0.1666666667,0.0,6.0,0.0,40.0,0.0,0.0,5.0,6.0,1.0,0.8333333334999999,3.3595238096,9.0,5.0,75.0,0.8333333334999999,0.0,6.0,0.0
78,0,33.0,0.0,9.0,4.0,80.0,12.0,1.65,9.3595238095,0.0,4.0,46.0,1.65,0.0,15.0,0.0,212.0,0.0,64.0,14.0,473.0,78.0,9.399999999999999,39.7261904761,0.0,22.0,347.0,9.399999999999999,0.0,96.0,0.0
36,1,22.0,0.0,3.0,5.0,32.0,4.0,0.8833333334,3.8595238094999997,0.0,4.0,36.0,0.8833333334,0.0,12.0,0.0,97.0,0.0,9.0,5.0,71.0,10.0,4.5666666671,11.5380952381,0.0,21.0,172.0,4.5666666671,0.0,40.0,0.0
21,1,16.0,0.0,1.0,4.0,11.0,2.0,0.2666666667,1.6595238095,2.0,1.5,30.0,0.2666666667,0.0,11.0,0.0,56.0,0.0,2.0,4.0,17.0,3.0,1.5000000002,5.0190476191,7.0,8.5,105.0,1.5000000002,0.0,17.0,0.0
78,0,33.0,0.0,3.0,0.0,51.0,6.0,0.99285714283,9.3595238095,2.0,3.5,46.0,0.62619047623,2.0,15.0,0.36666666670000003,212.0,0.0,8.0,0.0,196.0,21.0,8.07619047596,39.7261904761,19.0,30.0,347.0,5.34285714316,15.0,96.0,2.7333333336
78,0,33.0,0.0,8.0,3.0,69.0,10.0,3.2095238095000003,9.3595238095,0.0,5.0,46.0,1.8428571429,3.0,15.0,1.3666666667,212.0,0.0,52.0,15.0,390.0,63.0,8.626190476000001,39.7261904761,0.0,21.0,347.0,4.8928571432000005,16.0,96.0,3.7333333336
66,1,30.0,0.0,4.0,9.0,56.0,7.0,2.3333333333999997,7.3595238095,0.0,6.0,45.0,1.3333333334000002,1.0,14.0,1.0,179.0,0.0,18.0,22.0,217.0,28.0,13.1666666673,30.366666666599997,0.0,42.0,301.0,9.1666666673,4.0,81.0,4.0
55,1,27.0,0.0,2.0,9.0,38.0,4.0,1.5011904761300001,6.3595238095,0.0,5.0,44.0,1.13452380953,2.0,14.0,0.36666666670000003,149.0,0.0,7.0,23.0,100.0,10.0,9.073809523400001,23.0071428571,0.0,32.0,256.0,7.0738095238,11.0,67.0,2.0000000002
28,1,19.0,0.0,0.0,4.0,11.0,1.0,0.91785714283,2.6595238095,2.0,3.0,31.0,0.55119047623,2.0,11.0,0.36666666670000003,75.0,0.0,0.0,4.0,11.0,1.0,3.73690476181,7.6785714286,6.0,15.0,136.0,2.8369047620099996,5.0,28.0,0.9000000001
3,1,6.0,0.0,1.0,4.0,11.0,2.0,0.0,0.36666666670000003,0.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,4.0,17.0,3.0,0.0,0.5333333334,0.0,0.0,17.0,0.0,0.0,0.0,0.0
10,1,10.0,0.0,3.0,4.0,18.0,4.0,0.0,0.95,0.0,0.0,18.0,0.0,0.0,0.0,0.0,27.0,0.0,9.0,8.0,50.0,10.0,0.0,2.1000000001,0.0,0.0,50.0,0.0,0.0,0.0,0.0
78,0,33.0,0.0,4.0,0.0,51.0,6.0,2.05119047613,9.3595238095,1.0,4.0,46.0,0.88452380953,2.0,15.0,1.1666666667,212.0,0.0,12.0,0.0,196.0,21.0,13.92619047566,39.7261904761,7.0,39.0,347.0,8.59285714286,12.0,96.0,5.333333333600001
1,0,3.0,0.0,0.0,5.0,6.0,1.0,0.0,0.1666666667,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,6.0,1.0,0.0,0.1666666667,0.0,0.0,6.0,0.0,0.0,0.0,0.0
3,1,5.0,0.0,0.0,6.0,10.0,1.0,0.1,0.3111111111,0.0,0.0,19.0,0.0,1.0,10.0,0.1,8.0,0.0,0.0,6.0,10.0,1.0,0.2,0.5111111111,0.0,0.0,29.0,0.0,2.0,20.0,0.2
78,1,33.0,0.0,6.0,13.0,76.0,8.0,2.0662698413,7.732936508,1.0,7.0,68.0,1.7567460318,2.0,26.0,0.30952380960000003,211.0,0.0,32.0,69.0,359.0,36.0,9.944047619300001,28.877380952899998,8.0,56.0,557.0,7.6583333336,15.0,227.0,2.2857142863
15,1,13.0,0.0,0.0,8.0,19.0,2.0,0.7567460318,0.8567460318,0.0,5.0,42.0,0.6138888889,1.0,17.0,0.1428571429,38.0,0.0,0.0,8.0,59.0,6.0,1.9801587302,2.4801587302000003,0.0,15.0,135.0,1.6944444444000002,2.0,64.0,0.2857142858
