season,episode,player_name,voted_off_next,total_days,exile_days,votes_for_bootee,votes_against_player,total_votes,tribal_council_appearances,challenge_wins,challenge_appearances,sit_outs,reward_chl_win,reward_chl_teammates,reward_chl_win_perc,immun_chl_win,immun_chl_teammates,immun_chl_win_perc,cumsum_total_days,cumsum_exile_days,cumsum_votes_for_bootee,cumsum_votes_against_player,cumsum_total_votes,cumsum_tribal_council_appearances,cumsum_challenge_wins,cumsum_challenge_appearances,cumsum_sit_outs,cumsum_reward_chl_win,cumsum_reward_chl_teammates,cumsum_reward_chl_win_perc,cumsum_immun_chl_win,cumsum_immun_chl_teammates,cumsum_immun_chl_win_perc
40,2,Sandra Diaz-Twine,0,3.0,0.0,0.0,0.0,0.0,0.0,0.1111111111,0.1111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.1111111111,6.0,0.0,1.0,0.0,10.0,1.0,0.21111111110000003,0.3222222222,1.0,1.0,10.0,0.1,1.0,18.0,0.1111111111
40,2,Sarah Lacina,0,3.0,0.0,0.0,0.0,0.0,0.0,0.1111111111,0.1111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.1111111111,6.0,0.0,0.0,0.0,10.0,1.0,0.21111111110000003,0.3222222222,0.0,1.0,10.0,0.1,1.0,18.0,0.1111111111
40,2,Sophie Clarke,0,3.0,0.0,0.0,0.0,0.0,0.0,0.1111111111,0.1111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.1111111111,6.0,0.0,0.0,0.0,10.0,1.0,0.21111111110000003,0.3222222222,0.0,1.0,10.0,0.1,1.0,18.0,0.1111111111
40,2,Tony Vlachos,0,3.0,0.0,0.0,0.0,0.0,0.0,0.1111111111,0.1111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.1111111111,6.0,0.0,0.0,0.0,10.0,1.0,0.21111111110000003,0.3222222222,0.0,1.0,10.0,0.1,1.0,18.0,0.1111111111
40,2,Tyson Apostol,0,3.0,0.0,0.0,0.0,0.0,0.0,0.1111111111,0.1111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.1111111111,6.0,0.0,1.0,0.0,10.0,1.0,0.21111111110000003,0.3222222222,0.0,1.0,10.0,0.1,1.0,18.0,0.1111111111
40,2,Wendell Holland,0,3.0,0.0,0.0,0.0,0.0,0.0,0.1111111111,0.1111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.1111111111,6.0,0.0,1.0,0.0,10.0,1.0,0.21111111110000003,0.3222222222,0.0,1.0,10.0,0.1,1.0,18.0,0.1111111111
40,2,Yul Kwon,0,3.0,0.0,0.0,0.0,0.0,0.0,0.1111111111,0.1111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.1111111111,6.0,0.0,1.0,0.0,10.0,1.0,0.21111111110000003,0.3222222222,0.0,1.0,10.0,0.1,1.0,18.0,0.1111111111
40,3,Adam Klein,0,3.0,0.0,0.0,3.0,8.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,2.0,4.0,27.0,3.0,0.1111111111,0.4472222222,0.0,0.0,10.0,0.0,1.0,26.0,0.1111111111
40,3,Amber Mariano,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,6.0,10.0,1.0,0.1,0.2111111111,0.0,1.0,10.0,0.1,0.0,9.0,0.0
40,3,Ben Driebergen,0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,3.0,0.0,27.0,3.0,0.1111111111,0.4472222222,0.0,0.0,10.0,0.0,1.0,26.0,0.1111111111
40,3,Boston Rob Mariano,0,3.0,0.0,0.0,0.0,8.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,2.0,0.0,27.0,3.0,0.1111111111,0.4472222222,0.0,0.0,10.0,0.0,1.0,26.0,0.1111111111
40,3,Danni Boatwright,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,8.0,19.0,2.0,0.1111111111,0.3222222222,0.0,0.0,10.0,0.0,1.0,18.0,0.1111111111
40,3,Denise Stapley,0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,3.0,2.0,27.0,3.0,0.1111111111,0.4472222222,0.0,0.0,10.0,0.0,1.0,26.0,0.1111111111
40,3,Ethan Zohn,0,3.0,0.0,0.0,4.0,8.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,2.0,4.0,27.0,3.0,0.1111111111,0.4472222222,0.0,0.0,10.0,0.0,1.0,26.0,0.1111111111
40,3,Jeremy Collins,0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,2.0,0.0,27.0,3.0,0.1111111111,0.4472222222,0.0,0.0,10.0,0.0,1.0,26.0,0.1111111111
40,3,Kim Spradlin,0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,1.0,8.0,0.125,9.0,0.0,1.0,3.0,10.0,1.0,0.3361111111,0.4472222222,0.0,1.0,10.0,0.1,2.0,26.0,0.2361111111
40,3,Michele Fitzgerald,0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,2.0,0.0,27.0,3.0,0.1111111111,0.4472222222,0.0,0.0,10.0,0.0,1.0,26.0,0.1111111111
40,3,Natalie Anderson,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,7.0,10.0,1.0,0.0,0.1,0.0,0.0,10.0,0.0,0.0,0.0,0.0
40,3,Nick Wilson,0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,1.0,8.0,0.125,9.0,0.0,1.0,1.0,10.0,1.0,0.3361111111,0.4472222222,0.0,1.0,10.0,0.1,2.0,26.0,0.2361111111
40,3,Parvati Shallow,0,3.0,0.0,0.0,1.0,8.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,2.0,2.0,27.0,3.0,0.1111111111,0.4472222222,0.0,0.0,10.0,0.0,1.0,26.0,0.1111111111
40,3,Sandra Diaz-Twine,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,1.0,0.0,10.0,1.0,0.21111111110000003,0.4472222222,2.0,1.0,10.0,0.1,1.0,26.0,0.1111111111
40,3,Sarah Lacina,0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,1.0,8.0,0.125,9.0,0.0,0.0,0.0,10.0,1.0,0.3361111111,0.4472222222,0.0,1.0,10.0,0.1,2.0,26.0,0.2361111111
40,3,Sophie Clarke,0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,1.0,8.0,0.125,9.0,0.0,0.0,0.0,10.0,1.0,0.3361111111,0.4472222222,0.0,1.0,10.0,0.1,2.0,26.0,0.2361111111
40,3,Tony Vlachos,0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,1.0,8.0,0.125,9.0,0.0,0.0,0.0,10.0,1.0,0.3361111111,0.4472222222,0.0,1.0,10.0,0.1,2.0,26.0,0.2361111111
40,3,Tyson Apostol,0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,1.0,8.0,0.125,9.0,0.0,1.0,0.0,10.0,1.0,0.3361111111,0.4472222222,0.0,1.0,10.0,0.1,2.0,26.0,0.2361111111
40,3,Wendell Holland,0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,1.0,8.0,0.125,9.0,0.0,1.0,0.0,10.0,1.0,0.3361111111,0.4472222222,0.0,1.0,10.0,0.1,2.0,26.0,0.2361111111
40,3,Yul Kwon,0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,1.0,8.0,0.125,9.0,0.0,1.0,0.0,10.0,1.0,0.3361111111,0.4472222222,0.0,1.0,10.0,0.1,2.0,26.0,0.2361111111
40,4,Adam Klein,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1428571429,0.1428571429,0.0,0.0,0.0,0.0,1.0,7.0,0.1428571429,11.0,0.0,2.0,4.0,27.0,3.0,0.253968254,0.5900793651,0.0,0.0,10.0,0.0,2.0,33.0,0.253968254
40,4,Amber Mariano,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,6.0,10.0,1.0,0.1,0.2111111111,0.0,1.0,10.0,0.1,0.0,9.0,0.0
40,4,Ben Driebergen,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1428571429,0.1428571429,0.0,0.0,0.0,0.0,1.0,7.0,0.1428571429,11.0,0.0,3.0,0.0,27.0,3.0,0.253968254,0.5900793651,0.0,0.0,10.0,0.0,2.0,33.0,0.253968254
40,4,Boston Rob Mariano,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1428571429,0.1428571429,0.0,0.0,0.0,0.0,1.0,7.0,0.1428571429,11.0,0.0,2.0,0.0,27.0,3.0,0.253968254,0.5900793651,0.0,0.0,10.0,0.0,2.0,33.0,0.253968254
40,4,Danni Boatwright,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,1.0,8.0,19.0,2.0,0.1111111111,0.3222222222,0.0,0.0,10.0,0.0,1.0,18.0,0.1111111111
40,4,Denise Stapley,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1428571429,0.1428571429,0.0,0.0,0.0,0.0,1.0,7.0,0.1428571429,11.0,0.0,3.0,2.0,27.0,3.0,0.253968254,0.5900793651,0.0,0.0,10.0,0.0,2.0,33.0,0.253968254
40,4,Ethan Zohn,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,2.0,4.0,27.0,3.0,0.1111111111,0.4472222222,0.0,0.0,10.0,0.0,1.0,26.0,0.1111111111
40,4,Jeremy Collins,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1428571429,0.1428571429,0.0,0.0,0.0,0.0,1.0,7.0,0.1428571429,11.0,0.0,2.0,0.0,27.0,3.0,0.253968254,0.5900793651,0.0,0.0,10.0,0.0,2.0,33.0,0.253968254
40,4,Kim Spradlin,0,2.0,0.0,1.0,1.0,9.0,1.0,0.0,0.1428571429,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,2.0,4.0,19.0,2.0,0.3361111111,0.5900793651,0.0,1.0,10.0,0.1,2.0,33.0,0.2361111111
40,4,Michele Fitzgerald,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1428571429,0.1428571429,0.0,0.0,0.0,0.0,1.0,7.0,0.1428571429,11.0,0.0,2.0,0.0,27.0,3.0,0.253968254,0.5900793651,0.0,0.0,10.0,0.0,2.0,33.0,0.253968254
40,4,Natalie Anderson,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,7.0,10.0,1.0,0.0,0.1,0.0,0.0,10.0,0.0,0.0,0.0,0.0
40,4,Nick Wilson,0,2.0,0.0,0.0,1.0,9.0,1.0,0.0,0.1428571429,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,1.0,2.0,19.0,2.0,0.3361111111,0.5900793651,0.0,1.0,10.0,0.1,2.0,33.0,0.2361111111
40,4,Parvati Shallow,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1428571429,0.1428571429,0.0,0.0,0.0,0.0,1.0,7.0,0.1428571429,11.0,0.0,2.0,2.0,27.0,3.0,0.253968254,0.5900793651,0.0,0.0,10.0,0.0,2.0,33.0,0.253968254
40,4,Sandra Diaz-Twine,0,2.0,0.0,1.0,0.0,9.0,1.0,0.0,0.1428571429,1.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,2.0,0.0,19.0,2.0,0.21111111110000003,0.5900793651,3.0,1.0,10.0,0.1,1.0,33.0,0.1111111111
40,4,Sarah Lacina,0,2.0,0.0,1.0,0.0,9.0,1.0,0.0,0.1428571429,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,1.0,0.0,19.0,2.0,0.3361111111,0.5900793651,0.0,1.0,10.0,0.1,2.0,33.0,0.2361111111
40,4,Sophie Clarke,0,2.0,0.0,1.0,0.0,9.0,1.0,0.0,0.1428571429,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,1.0,0.0,19.0,2.0,0.3361111111,0.5900793651,0.0,1.0,10.0,0.1,2.0,33.0,0.2361111111
40,4,Tony Vlachos,0,2.0,0.0,1.0,0.0,9.0,1.0,0.0,0.1428571429,1.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,1.0,0.0,19.0,2.0,0.3361111111,0.5900793651,1.0,1.0,10.0,0.1,2.0,33.0,0.2361111111
40,4,Tyson Apostol,0,2.0,0.0,0.0,7.0,9.0,1.0,0.0,0.1428571429,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,1.0,7.0,19.0,2.0,0.3361111111,0.5900793651,0.0,1.0,10.0,0.1,2.0,33.0,0.2361111111
40,4,Wendell Holland,0,2.0,0.0,1.0,0.0,9.0,1.0,0.0,0.1428571429,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,2.0,0.0,19.0,2.0,0.3361111111,0.5900793651,0.0,1.0,10.0,0.1,2.0,33.0,0.2361111111
40,4,Yul Kwon,0,2.0,0.0,1.0,0.0,9.0,1.0,0.0,0.1428571429,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,2.0,0.0,19.0,2.0,0.3361111111,0.5900793651,0.0,1.0,10.0,0.1,2.0,33.0,0.2361111111
40,5,Adam Klein,0,3.0,0.0,1.0,0.0,5.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,0.0,3.0,4.0,32.0,4.0,0.253968254,0.7900793651,0.0,0.0,10.0,0.0,2.0,38.0,0.253968254
40,5,Amber Mariano,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,6.0,10.0,1.0,0.1,0.2111111111,0.0,1.0,10.0,0.1,0.0,9.0,0.0
40,5,Ben Driebergen,0,3.0,0.0,1.0,0.0,5.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,0.0,4.0,0.0,32.0,4.0,0.253968254,0.7900793651,0.0,0.0,10.0,0.0,2.0,38.0,0.253968254
40,5,Boston Rob Mariano,0,3.0,0.0,0.0,4.0,5.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,0.0,2.0,4.0,32.0,4.0,0.253968254,0.7900793651,0.0,0.0,10.0,0.0,2.0,38.0,0.253968254
40,5,Danni Boatwright,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,1.0,8.0,19.0,2.0,0.1111111111,0.3222222222,0.0,0.0,10.0,0.0,1.0,18.0,0.1111111111
40,5,Denise Stapley,0,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.5,5.0,0.1,14.0,0.0,3.0,2.0,27.0,3.0,0.353968254,0.7900793651,0.0,0.0,10.0,0.0,2.5,38.0,0.353968254
40,5,Ethan Zohn,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,2.0,4.0,27.0,3.0,0.1111111111,0.4472222222,0.0,0.0,10.0,0.0,1.0,26.0,0.1111111111
40,5,Jeremy Collins,0,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.5,5.0,0.1,14.0,0.0,2.0,0.0,27.0,3.0,0.353968254,0.7900793651,0.0,0.0,10.0,0.0,2.5,38.0,0.353968254
40,5,Kim Spradlin,0,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.5,5.0,0.1,14.0,0.0,2.0,4.0,19.0,2.0,0.4361111111,0.7900793651,0.0,1.0,10.0,0.1,2.5,38.0,0.3361111111
40,5,Michele Fitzgerald,0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,5.0,0.2,14.0,0.0,2.0,0.0,27.0,3.0,0.453968254,0.7900793651,0.0,0.0,10.0,0.0,3.0,38.0,0.453968254
40,5,Natalie Anderson,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,7.0,10.0,1.0,0.0,0.1,0.0,0.0,10.0,0.0,0.0,0.0,0.0
40,5,Nick Wilson,0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,5.0,0.2,14.0,0.0,1.0,2.0,19.0,2.0,0.5361111111000001,0.7900793651,0.0,1.0,10.0,0.1,3.0,38.0,0.4361111111
40,5,Parvati Shallow,0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,5.0,0.2,14.0,0.0,2.0,2.0,27.0,3.0,0.453968254,0.7900793651,0.0,0.0,10.0,0.0,3.0,38.0,0.453968254
40,5,Sandra Diaz-Twine,1,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.5,5.0,0.1,14.0,0.0,2.0,0.0,19.0,2.0,0.3111111111,0.7900793651,3.0,1.0,10.0,0.1,1.5,38.0,0.21111111110000003
40,5,Sarah Lacina,0,3.0,0.0,1.0,1.0,5.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,0.0,2.0,1.0,24.0,3.0,0.3361111111,0.7900793651,0.0,1.0,10.0,0.1,2.0,38.0,0.2361111111
40,5,Sophie Clarke,0,3.0,0.0,1.0,0.0,5.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,0.0,2.0,0.0,24.0,3.0,0.3361111111,0.7900793651,0.0,1.0,10.0,0.1,2.0,38.0,0.2361111111
40,5,Tony Vlachos,0,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.5,5.0,0.1,14.0,0.0,1.0,0.0,19.0,2.0,0.4361111111,0.7900793651,1.0,1.0,10.0,0.1,2.5,38.0,0.3361111111
40,5,Tyson Apostol,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,1.0,7.0,19.0,2.0,0.3361111111,0.5900793651,0.0,1.0,10.0,0.1,2.0,33.0,0.2361111111
40,5,Wendell Holland,0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,5.0,0.2,14.0,0.0,2.0,0.0,19.0,2.0,0.5361111111000001,0.7900793651,0.0,1.0,10.0,0.1,3.0,38.0,0.4361111111
40,5,Yul Kwon,0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,5.0,0.2,14.0,0.0,2.0,0.0,19.0,2.0,0.5361111111000001,0.7900793651,0.0,1.0,10.0,0.1,3.0,38.0,0.4361111111
40,6,Adam Klein,0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,4.0,0.25,16.0,0.0,3.0,4.0,32.0,4.0,0.503968254,1.0400793651,0.0,0.0,10.0,0.0,3.0,42.0,0.503968254
40,6,Amber Mariano,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,6.0,10.0,1.0,0.1,0.2111111111,0.0,1.0,10.0,0.1,0.0,9.0,0.0
40,6,Ben Driebergen,0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,4.0,0.25,16.0,0.0,4.0,0.0,32.0,4.0,0.503968254,1.0400793651,0.0,0.0,10.0,0.0,3.0,42.0,0.503968254
40,6,Boston Rob Mariano,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,2.0,4.0,32.0,4.0,0.253968254,0.7900793651,0.0,0.0,10.0,0.0,2.0,38.0,0.253968254
40,6,Danni Boatwright,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,1.0,8.0,19.0,2.0,0.1111111111,0.3222222222,0.0,0.0,10.0,0.0,1.0,18.0,0.1111111111
40,6,Denise Stapley,0,2.0,0.0,1.0,0.0,5.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,4.0,2.0,32.0,4.0,0.353968254,1.0400793651,0.0,0.0,10.0,0.0,2.5,42.0,0.353968254
40,6,Ethan Zohn,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,2.0,4.0,27.0,3.0,0.1111111111,0.4472222222,0.0,0.0,10.0,0.0,1.0,26.0,0.1111111111
40,6,Jeremy Collins,0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,2.0,0.0,32.0,4.0,0.353968254,1.0400793651,0.0,0.0,10.0,0.0,2.5,42.0,0.353968254
40,6,Kim Spradlin,0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,2.0,4.0,24.0,3.0,0.4361111111,1.0400793651,0.0,1.0,10.0,0.1,2.5,42.0,0.3361111111
40,6,Michele Fitzgerald,0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,2.0,0.0,32.0,4.0,0.453968254,1.0400793651,1.0,0.0,10.0,0.0,3.0,42.0,0.453968254
40,6,Natalie Anderson,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,7.0,10.0,1.0,0.0,0.1,0.0,0.0,10.0,0.0,0.0,0.0,0.0
40,6,Nick Wilson,0,2.0,0.0,1.0,0.0,5.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,2.0,2.0,24.0,3.0,0.5361111111000001,1.0400793651,0.0,1.0,10.0,0.1,3.0,42.0,0.4361111111
40,6,Parvati Shallow,0,2.0,0.0,0.0,3.0,5.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,2.0,5.0,32.0,4.0,0.453968254,1.0400793651,0.0,0.0,10.0,0.0,3.0,42.0,0.453968254
40,6,Sandra Diaz-Twine,0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,2.0,1.0,24.0,3.0,0.3111111111,1.0400793651,4.0,1.0,10.0,0.1,1.5,42.0,0.21111111110000003
40,6,Sarah Lacina,0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,4.0,0.25,16.0,0.0,2.0,1.0,24.0,3.0,0.5861111111,1.0400793651,0.0,1.0,10.0,0.1,3.0,42.0,0.4861111111
40,6,Sophie Clarke,0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,4.0,0.25,16.0,0.0,2.0,0.0,24.0,3.0,0.5861111111,1.0400793651,0.0,1.0,10.0,0.1,3.0,42.0,0.4861111111
40,6,Tony Vlachos,0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,1.0,0.0,24.0,3.0,0.4361111111,1.0400793651,1.0,1.0,10.0,0.1,2.5,42.0,0.3361111111
40,6,Tyson Apostol,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,1.0,7.0,19.0,2.0,0.3361111111,0.5900793651,0.0,1.0,10.0,0.1,2.0,33.0,0.2361111111
40,6,Wendell Holland,0,2.0,0.0,1.0,2.0,5.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,3.0,2.0,24.0,3.0,0.5361111111000001,1.0400793651,0.0,1.0,10.0,0.1,3.0,42.0,0.4361111111
40,6,Yul Kwon,0,2.0,0.0,1.0,0.0,5.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,3.0,0.0,24.0,3.0,0.5361111111000001,1.0400793651,0.0,1.0,10.0,0.1,3.0,42.0,0.4361111111
40,7,Adam Klein,0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,4.0,0.25,1.0,4.0,0.25,18.0,0.0,3.0,4.0,32.0,4.0,1.0039682540000001,1.5400793651,0.0,1.0,14.0,0.25,4.0,46.0,0.753968254
40,7,Amber Mariano,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,0.0,6.0,10.0,1.0,0.1,0.2111111111,0.0,1.0,10.0,0.1,0.0,9.0,0.0
40,7,Ben Driebergen,0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,4.0,0.25,1.0,4.0,0.25,18.0,0.0,4.0,0.0,32.0,4.0,1.0039682540000001,1.5400793651,0.0,1.0,14.0,0.25,4.0,46.0,0.753968254
40,7,Boston Rob Mariano,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,2.0,4.0,32.0,4.0,0.253968254,0.7900793651,0.0,0.0,10.0,0.0,2.0,38.0,0.253968254
40,7,Danni Boatwright,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,1.0,8.0,19.0,2.0,0.1111111111,0.3222222222,0.0,0.0,10.0,0.0,1.0,18.0,0.1111111111
40,7,Denise Stapley,0,2.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.0,0.0,4.0,0.0,0.5,4.0,0.125,18.0,0.0,4.0,2.0,32.0,4.0,0.478968254,1.5400793651,0.0,0.0,14.0,0.0,3.0,46.0,0.478968254
40,7,Ethan Zohn,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,2.0,4.0,27.0,3.0,0.1111111111,0.4472222222,0.0,0.0,10.0,0.0,1.0,26.0,0.1111111111
